,HospID,surgyear,total surgery count
7214,616497,2014,552
4162,406108,2012,551
5513,494729,2013,551
7073,607785,2013,551
8199,689786,2019,551
8845,730871,2015,551
9322,760033,2012,551
9780,798270,2010,551
12023,968951,2013,551
168,113333,2018,550
9966,811480,2016,550
10565,856235,2015,550
12024,968951,2014,550
1004,181225,2014,549
7427,631369,2017,549
7856,660974,2016,549
164,113333,2014,548
4143,404812,2013,548
9585,782867,2015,548
1447,202620,2017,547
2070,246422,2010,547
10693,865327,2013,547
1444,202620,2014,546
1702,221364,2012,546
5821,519629,2011,546
6368,556714,2018,546
7445,634952,2015,546
7538,639275,2018,546
7859,660974,2019,546
9454,771486,2014,546
10669,863994,2019,546
7552,640181,2012,545
2629,291124,2019,544
3727,375856,2017,544
5479,492643,2019,544
6698,581525,2018,544
10206,830441,2016,544
3222,344650,2012,543
4324,414545,2014,543
7891,663199,2011,543
11572,935131,2012,543
302,128251,2012,541
376,137573,2016,541
3514,360975,2014,541
4104,401839,2014,541
4108,401839,2018,541
6692,581525,2012,541
8339,697784,2019,541
8569,709449,2019,541
10660,863994,2010,541
11023,888882,2013,541
4556,427910,2016,540
5246,481297,2016,539
9257,756358,2017,539
10205,830441,2015,539
11200,905484,2010,539
1406,200363,2016,538
2071,246422,2011,538
5247,481297,2017,538
8313,696808,2013,538
11203,905484,2013,538
1807,230043,2017,537
1843,233380,2013,537
3318,352480,2018,537
4054,399630,2014,537
4741,447524,2011,537
8241,691376,2011,537
305,128251,2015,536
11077,893168,2017,536
377,137573,2017,535
5618,504879,2018,535
6367,556714,2017,535
8488,705239,2018,535
8840,730871,2010,535
3220,344650,2010,534
9451,771486,2011,534
9455,771486,2015,534
11190,904916,2010,534
11914,960603,2014,534
1439,202253,2019,533
1448,202620,2018,533
2222,259005,2012,533
4763,448376,2013,533
5673,510273,2013,533
6369,556714,2019,533
7535,639275,2015,533
8110,683854,2010,533
30,102960,2010,532
1103,185913,2013,532
4328,414545,2018,532
10301,835776,2011,532
10666,863994,2016,532
2223,259005,2013,531
2911,320330,2011,531
3421,355874,2011,531
5368,485702,2018,531
5514,494729,2014,531
9589,782867,2019,531
2149,251488,2019,530
7219,616497,2019,530
10300,835776,2010,530
10665,863994,2015,530
1405,200363,2015,529
1409,200363,2019,529
2212,256697,2012,529
7504,637504,2014,529
8335,697784,2015,529
8922,736163,2012,529
11111,897724,2011,529
364,136464,2014,528
7321,624425,2011,528
9258,756358,2018,528
10779,871981,2019,528
10966,886059,2016,528
5020,463996,2010,527
5831,520284,2011,527
9255,756358,2015,527
10639,863113,2019,527
2224,259005,2014,526
4638,435785,2018,526
7311,623337,2011,526
7502,637504,2012,526
7509,637504,2019,526
7690,649723,2010,526
7312,623337,2012,525
9458,771486,2018,525
11072,893168,2012,525
304,128251,2014,524
7857,660974,2017,524
7890,663199,2010,524
7951,670300,2011,524
4164,406108,2014,523
4908,455406,2018,523
9033,744996,2013,523
10204,830441,2014,523
10568,856235,2018,523
1490,206172,2010,522
2899,317338,2019,522
3221,344650,2011,522
1672,219387,2012,521
3687,374052,2017,521
6691,581525,2011,521
5516,494729,2016,520
7146,612100,2016,520
9031,744996,2011,520
11028,888882,2018,520
3725,375856,2015,519
10668,863994,2018,519
10759,871557,2019,519
10793,873014,2013,519
11027,888882,2017,519
162,113333,2012,518
6185,542833,2015,518
6797,588246,2017,518
10962,886059,2012,518
289,126632,2019,517
2639,292094,2019,517
4906,455406,2016,517
5300,482259,2010,517
10281,835115,2011,517
2219,256697,2019,516
4430,420743,2010,516
7217,616497,2017,516
11029,888882,2019,516
1827,232926,2017,515
2216,256697,2016,515
7534,639275,2014,515
10103,823442,2013,515
11020,888882,2010,515
3224,344650,2014,514
5729,514187,2019,514
7537,639275,2017,514
9572,782695,2012,514
12099,974165,2019,514
3682,374052,2012,513
5369,485702,2019,513
6356,555875,2016,513
9571,782695,2011,513
9608,784108,2018,513
10961,886059,2011,513
11496,928212,2016,513
12281,993109,2011,513
10935,885125,2015,512
2226,259005,2016,511
7858,660974,2018,511
8240,691376,2010,511
10689,864974,2019,511
11202,905484,2012,511
1007,181225,2017,510
5519,494729,2019,510
7506,637504,2016,510
9831,803382,2011,510
10100,823442,2010,510
4107,401839,2017,509
8242,691376,2012,509
8917,735513,2017,509
1768,224939,2018,508
2912,320330,2012,508
5619,504879,2019,508
7505,637504,2015,508
8198,689786,2018,508
8635,713253,2015,508
10102,823442,2012,508
10203,830441,2013,508
10964,886059,2014,508
4052,399630,2012,507
5518,494729,2018,507
7310,623337,2010,507
7501,637504,2011,507
8487,705239,2017,507
9259,756358,2019,507
10963,886059,2013,507
12098,974165,2018,507
4637,435785,2017,506
6538,570819,2018,506
7325,624425,2015,506
7327,624425,2017,506
8336,697784,2016,506
378,137573,2018,505
5245,481297,2015,505
8338,697784,2018,505
9279,757628,2019,505
9573,782695,2013,505
11915,960603,2015,505
12159,978967,2019,505
4557,427910,2017,504
6798,588246,2018,504
7692,649723,2012,504
8841,730871,2011,504
9256,756358,2016,504
10636,863113,2016,504
60,104036,2010,503
1670,219387,2010,503
2343,269025,2013,503
9584,782867,2014,503
1767,224939,2017,502
4303,413496,2013,502
4832,453578,2012,502
5723,514187,2013,502
6354,555875,2014,502
7500,637504,2010,502
7697,649723,2017,502
8331,697784,2011,502
9329,760033,2019,502
9452,771486,2012,502
9457,771486,2017,502
1408,200363,2018,501
3724,375856,2014,501
4196,407430,2016,501
7994,672996,2014,501
9032,744996,2012,501
9830,803382,2010,501
10819,874558,2019,501
4161,406108,2011,500
7145,612100,2015,500
9450,771486,2010,500
10104,823442,2014,500
10908,881378,2018,500
11913,960603,2013,500
12020,968951,2010,500
2637,292094,2017,499
5367,485702,2017,499
7072,607785,2012,499
7508,637504,2018,499
7536,639275,2016,499
12021,968951,2011,499
1828,232926,2018,498
2217,256697,2017,498
3722,375856,2012,498
4144,404812,2014,498
5515,494729,2015,498
7216,616497,2016,498
7318,623337,2018,498
11022,888882,2012,498
2213,256697,2013,497
2397,269687,2017,497
10694,865327,2014,497
10738,870778,2018,497
4901,455406,2011,496
8332,697784,2012,496
10687,864974,2017,496
11531,931966,2011,496
363,136464,2013,495
2148,251488,2018,495
5672,510273,2012,495
6893,595195,2013,495
7326,624425,2016,495
1826,232926,2016,494
3729,375856,2019,494
7995,672996,2015,494
9459,771486,2019,494
9583,782867,2013,494
12022,968951,2012,494
12097,974165,2017,494
6359,555875,2019,493
9574,782695,2014,493
1151,188134,2011,492
4555,427910,2015,492
4905,455406,2015,492
4915,455622,2015,492
10880,879526,2010,492
12096,974165,2016,492
1442,202620,2012,491
2638,292094,2018,491
5670,510273,2010,491
9607,784108,2017,491
11532,931966,2012,491
12280,993109,2010,491
1102,185913,2012,490
3723,375856,2013,490
6366,556714,2016,490
7993,672996,2013,490
9250,756358,2010,490
1769,224939,2019,489
6357,555875,2017,489
8755,723924,2015,489
9859,804796,2019,489
10778,871981,2018,489
1104,185913,2014,488
5674,510273,2014,488
5680,511006,2010,488
5721,514187,2011,488
7699,649723,2019,488
7997,672996,2017,488
9034,744996,2014,488
9833,803382,2013,488
10938,885125,2018,488
12095,974165,2015,488
12158,978967,2018,488
2221,259005,2011,487
3513,360975,2013,487
5510,494729,2010,487
6352,555875,2012,487
8630,713253,2010,487
10756,871557,2016,487
10769,871825,2019,487
7693,649723,2013,486
9252,756358,2012,486
11024,888882,2014,486
12094,974165,2014,486
1108,185913,2018,485
1766,224939,2016,485
4558,427910,2018,485
4914,455622,2014,485
5726,514187,2016,485
6061,535164,2011,485
7074,607785,2014,485
8916,735513,2016,485
11206,905484,2016,485
379,137573,2019,484
7694,649723,2014,484
10638,863113,2018,484
1842,233380,2012,483
5363,485702,2013,483
5366,485702,2016,483
5728,514187,2018,483
11021,888882,2011,483
163,113333,2013,482
4191,407430,2011,482
4304,413496,2014,482
4436,420743,2016,482
5822,519629,2012,482
10967,886059,2017,482
1150,188134,2010,481
2218,256697,2018,481
2342,269025,2012,481
3225,344650,2015,481
4019,397045,2019,481
7329,624425,2019,481
7952,670300,2012,481
8197,689786,2017,481
12027,968951,2017,481
221,118752,2011,480
2341,269025,2011,480
3728,375856,2018,480
5727,514187,2017,480
7696,649723,2016,480
4900,455406,2010,479
8919,735513,2019,479
10739,870778,2019,479
2225,259005,2015,478
4366,415874,2016,478
4559,427910,2019,478
7149,612100,2019,478
10661,863994,2011,478
10662,863994,2012,478
10818,874558,2018,478
5675,510273,2015,477
5971,531542,2011,477
8196,689786,2016,477
10663,863994,2013,477
10906,881378,2016,477
11576,935131,2016,477
4665,440328,2015,476
5970,531542,2010,476
9935,809215,2015,476
10101,823442,2011,476
31,102960,2011,475
1008,181225,2018,475
2214,256697,2014,475
3422,355874,2012,475
4368,415874,2018,475
4902,455406,2012,475
10816,874558,2016,475
4192,407430,2012,474
4195,407430,2015,474
4435,420743,2015,474
4198,407430,2018,473
4380,416562,2010,473
4639,435785,2019,473
7071,607785,2011,473
9340,762593,2010,473
9962,811480,2012,473
12028,968951,2018,473
1403,200363,2013,472
3483,359078,2013,472
4666,440328,2016,472
9832,803382,2012,472
10907,881378,2017,472
11808,950535,2018,472
1825,232926,2015,471
4190,407430,2010,471
5671,510273,2011,471
8451,704007,2011,471
9344,762593,2014,471
2636,292094,2016,470
3500,360878,2010,470
4760,448376,2010,470
8427,703315,2017,470
9456,771486,2016,470
12092,974165,2012,470
1215,190310,2015,469
1730,222428,2010,469
6350,555875,2010,469
6353,555875,2013,469
7319,623337,2019,469
7695,649723,2015,469
1402,200363,2012,468
1446,202620,2016,468
2396,269687,2016,468
7213,616497,2013,468
10874,878011,2014,468
11809,950535,2019,468
2395,269687,2015,467
5004,463304,2014,467
5365,485702,2015,467
9036,744996,2016,467
10777,871981,2017,467
11071,893168,2011,467
11079,893168,2019,467
160,113333,2010,466
4369,415874,2019,466
4833,453578,2013,466
4903,455406,2013,466
8918,735513,2018,466
10737,870778,2017,466
11434,926776,2014,466
1216,190310,2016,465
1671,219387,2011,465
1967,238974,2017,465
8429,703315,2019,465
10691,865327,2011,465
10969,886059,2019,465
11358,919526,2018,465
2199,255249,2019,464
7360,625718,2010,464
10934,885125,2014,464
12029,968951,2019,464
6358,555875,2018,463
8661,716796,2011,463
10685,864974,2015,463
11207,905484,2017,463
11260,910892,2010,463
845,172135,2015,462
1009,181225,2019,462
3800,379128,2010,462
5722,514187,2012,462
7855,660974,2015,462
11070,893168,2010,462
3686,374052,2016,461
6355,555875,2015,461
7423,631369,2013,461
8843,730871,2013,461
10815,874558,2015,461
11025,888882,2015,461
1152,188134,2012,460
3482,359078,2012,460
4101,401839,2011,460
4199,407430,2019,460
7127,609348,2017,460
7140,612100,2010,460
11530,931966,2010,460
1153,188134,2013,459
1968,238974,2018,459
4103,401839,2013,459
4105,401839,2015,459
4761,448376,2011,459
5021,463996,2011,459
6650,579608,2010,459
3227,344650,2017,458
3319,352480,2019,458
4431,420743,2011,458
4740,447524,2010,458
6739,582145,2019,458
9391,766036,2011,458
9969,811480,2019,458
11562,934826,2012,458
3504,360878,2014,457
4916,455622,2016,457
5947,530839,2017,457
5972,531542,2012,457
7141,612100,2011,457
8915,735513,2015,457
9349,762593,2019,457
10630,863113,2010,457
10686,864974,2016,457
11355,919526,2015,457
7078,607785,2018,456
8334,697784,2014,456
8357,698614,2017,456
368,136464,2018,455
1107,185913,2017,455
1332,197510,2012,455
2099,249256,2019,455
5492,493384,2012,455
5974,531542,2014,455
6351,555875,2011,455
7076,607785,2016,455
7533,639275,2013,455
8428,703315,2018,455
9346,762593,2016,455
10695,865327,2015,455
10817,874558,2017,455
4667,440328,2017,454
6894,595195,2014,454
7738,651562,2018,454
10207,830441,2017,454
12134,978086,2014,454
367,136464,2017,453
5364,485702,2014,453
5973,531542,2013,453
8639,713253,2019,453
11121,897898,2011,453
2097,249256,2017,452
2190,255249,2010,452
2229,259005,2019,452
2580,287194,2010,452
4918,455622,2018,452
11624,936786,2014,452
4437,420743,2017,451
5517,494729,2017,451
5979,531542,2019,451
8330,697784,2010,451
81,104404,2011,450
843,172135,2013,450
1765,224939,2015,450
3420,355874,2010,450
3486,359078,2016,450
4923,455644,2013,450
5780,518067,2010,450
7148,612100,2018,450
10569,856235,2019,450
161,113333,2011,449
2220,259005,2010,449
3940,391773,2010,449
4434,420743,2014,449
6539,570819,2019,449
6861,591613,2011,449
7160,612266,2010,449
7698,649723,2018,449
9035,744996,2015,449
10137,824357,2017,449
11356,919526,2016,449
572,156891,2012,448
1105,185913,2015,448
1441,202620,2011,448
1560,211018,2010,448
1764,224939,2014,448
2098,249256,2018,448
7507,637504,2017,448
7854,660974,2014,448
10813,874558,2013,448
11497,928212,2017,448
848,172135,2018,447
2194,255249,2014,447
5949,530839,2019,447
9341,762593,2011,447
9968,811480,2018,447
10396,844034,2016,447
306,128251,2016,446
2079,246422,2019,446
2095,249256,2015,446
2096,249256,2016,446
8923,736163,2013,446
10939,885125,2019,446
11359,919526,2019,446
11804,950535,2014,446
12091,974165,2011,446
1109,185913,2019,445
3226,344650,2016,445
6892,595195,2012,445
11498,928212,2018,445
3423,355874,2013,444
8927,736163,2017,444
9343,762593,2013,444
9931,809215,2011,444
11577,935131,2017,444
369,136464,2019,443
849,172135,2019,443
10109,823442,2019,443
846,172135,2016,442
2821,310907,2011,442
6184,542833,2014,442
7737,651562,2017,442
7953,670300,2013,442
7996,672996,2016,442
8637,713253,2017,442
5659,509488,2019,441
5948,530839,2018,441
7128,609348,2018,441
7999,672996,2019,441
9037,744996,2017,441
10688,864974,2018,441
570,156891,2010,440
2093,249256,2013,440
10814,874558,2014,440
11563,934826,2013,440
571,156891,2011,439
2092,249256,2012,439
4147,404812,2017,439
8333,697784,2013,439
9253,756358,2013,439
10776,871981,2016,439
844,172135,2014,438
1101,185913,2011,438
3941,391773,2011,438
7077,607785,2017,438
8631,713253,2011,438
8634,713253,2014,438
8636,713253,2016,438
10209,830441,2019,438
10397,844034,2017,438
11208,905484,2018,438
11209,905484,2019,438
11436,926776,2016,438
301,128251,2011,437
1965,238974,2015,437
2090,249256,2010,437
2195,255249,2015,437
4160,406108,2010,437
6827,589733,2017,437
7075,607785,2015,437
10399,844034,2019,437
2147,251488,2017,436
2227,259005,2017,436
8789,726803,2019,436
4102,401839,2012,435
5975,531542,2015,435
7143,612100,2013,435
8424,703315,2014,435
9345,762593,2015,435
10393,844034,2013,435
11466,927459,2016,435
2192,255249,2012,434
8756,723924,2016,434
10105,823442,2015,434
11357,919526,2017,434
1689,219487,2019,433
2191,255249,2011,433
3501,360878,2011,433
3503,360878,2013,433
6218,544595,2018,433
6738,582145,2018,433
7210,616497,2010,433
7422,631369,2012,433
7691,649723,2011,433
7998,672996,2018,433
4919,455622,2019,432
7992,672996,2012,432
8568,709449,2018,432
9251,756358,2011,432
10904,881378,2014,432
11560,934826,2010,432
577,156891,2017,431
847,172135,2017,431
1969,238974,2019,431
3685,374052,2015,431
4016,397045,2016,431
4917,455622,2017,431
6862,591613,2012,431
7147,612100,2017,431
8426,703315,2016,431
8567,709449,2017,431
10683,864974,2013,431
576,156891,2016,430
2193,255249,2013,430
2824,310907,2014,430
4432,420743,2012,430
4622,434696,2012,430
5782,518067,2012,430
7129,609348,2019,430
10108,823442,2018,430
10208,830441,2018,430
12090,974165,2010,430
61,104036,2011,429
2826,310907,2016,429
5239,478243,2019,429
6365,556714,2015,429
7163,612266,2013,429
8447,703697,2017,429
10690,865327,2010,429
10909,881378,2019,429
11026,888882,2016,429
12093,974165,2013,429
5783,518067,2013,428
6890,595195,2010,428
7832,660339,2012,428
8069,679847,2019,428
11465,927459,2015,428
1154,188134,2014,427
2398,269687,2018,427
4146,404812,2016,427
4367,415874,2017,427
7070,607785,2010,427
7079,607785,2019,427
10202,830441,2012,427
10768,871825,2018,427
10968,886059,2018,427
11499,928212,2019,427
1334,197510,2014,426
1336,197510,2016,426
3424,355874,2014,426
4363,415874,2013,426
4700,445556,2010,426
5976,531542,2016,426
7164,612266,2014,426
10107,823442,2017,426
3053,331026,2013,425
3426,355874,2016,425
4835,453578,2015,425
5067,465524,2017,425
7739,651562,2019,425
7834,660339,2014,425
8638,713253,2018,425
10696,865327,2016,425
210,118142,2010,424
2196,255249,2016,424
4305,413496,2015,424
7760,654717,2010,424
8914,735513,2014,424
2228,259005,2018,423
3282,351177,2012,423
4365,415874,2015,423
6860,591613,2010,423
8757,723924,2017,423
9930,809215,2010,423
10201,830441,2011,423
10398,844034,2018,423
11435,926776,2015,423
366,136464,2016,422
1445,202620,2015,422
2262,260322,2012,422
2269,260322,2019,422
4904,455406,2014,422
5003,463304,2013,422
7833,660339,2013,422
8787,726803,2017,422
9963,811480,2013,422
3228,344650,2018,421
11087,894026,2017,421
34,102960,2014,420
4116,403039,2016,420
4194,407430,2014,420
6364,556714,2014,420
8564,709449,2014,420
12060,971632,2010,420
2197,255249,2017,419
2820,310907,2010,419
3607,368504,2017,419
4100,401839,2010,419
4433,420743,2013,419
8563,709449,2013,419
10559,855004,2019,419
10774,871981,2014,419
11561,934826,2011,419
11625,936786,2015,419
300,128251,2010,418
574,156891,2014,418
1680,219487,2010,418
4307,413496,2017,418
5204,475986,2014,418
5360,485702,2010,418
5781,518067,2011,418
7990,672996,2010,418
8754,723924,2014,418
8758,723924,2018,418
10731,870778,2011,418
1687,219487,2017,417
7161,612266,2011,417
9254,756358,2014,417
575,156891,2015,416
1731,222428,2011,416
3280,351177,2010,416
3484,359078,2014,416
4330,415013,2010,416
4801,451407,2011,416
5420,489763,2010,416
5827,519629,2017,416
6183,542833,2013,416
7426,631369,2016,416
8489,705239,2019,416
8753,723924,2013,416
10775,871981,2015,416
12303,996477,2013,416
2399,269687,2019,415
2581,287194,2011,415
4834,453578,2014,415
5029,463996,2019,415
5682,511006,2012,415
5977,531542,2017,415
7950,670300,2010,415
8565,709449,2015,415
10735,870778,2015,415
10767,871825,2017,415
2265,260322,2015,414
4438,420743,2018,414
9347,762593,2017,414
11601,936411,2011,414
11800,950535,2010,414
2393,269687,2013,413
3317,352480,2017,413
4309,413496,2019,413
4455,422520,2015,413
6324,554890,2014,413
8633,713253,2013,413
9606,784108,2016,413
11805,950535,2015,413
842,172135,2012,412
4193,407430,2013,412
7142,612100,2012,412
10136,824357,2016,412
10736,870778,2016,412
12135,978086,2015,412
1335,197510,2015,411
1440,202620,2010,411
2094,249256,2014,411
2268,260322,2018,411
3123,335237,2013,411
5978,531542,2018,411
7126,609348,2016,411
9854,804796,2014,411
11578,935131,2018,411
1137,187135,2017,410
3425,355874,2015,410
4453,422520,2013,410
5025,463996,2015,410
7831,660339,2011,410
1135,187135,2015,409
1494,206172,2014,409
1688,219487,2018,409
1879,236340,2019,409
3118,335211,2018,409
3488,359078,2018,409
5236,478243,2016,409
7165,612266,2015,409
7713,650528,2013,409
10765,871825,2015,409
