,SiteID,total,count_First,count_Reop,Mortality_First,Mortality_Reop,PredMort_First_avg,PredMort_Reoperation_avg,total_year_avg,Year_avg_Firstop,Year_avg_reop,Mortality_First_rate,Mortality_Reop_rate,observe/expected_First,observe/expected_Reop,log_First,log_Reoperation
394,395639,1172,1108,64.0,17,0.0,1.6903429602888096,2.8643749999999994,33.625,31.875,1.75,1.5342960288808665,0.0,0.9076832719312292,0.0,-0.13973912526522128,0.0
395,398072,763,728,35.0,5,1.0,1.6064148351648362,3.0820000000000003,136.7,129.1,7.6,0.6868131868131868,2.857142857142857,0.42754410117403585,0.9270418095856122,-1.2258548532197504,-0.10929368902294016
396,398966,870,813,57.0,16,2.0,1.8661992619926175,3.644035087719299,104.4,93.5,10.9,1.968019680196802,3.508771929824561,1.054560314258975,0.9628809397717969,0.07664161063080903,-0.05457067503242833
397,399024,1879,1753,126.0,32,0.0,1.6352481460353692,3.3221428571428575,52.33333333333334,51.22222222222222,1.1111111111111112,1.825442099258414,0.0,1.1163089245410043,0.0,0.1587363302395931,0.0
398,399951,904,838,66.0,11,2.0,1.8880190930787593,3.7471212121212134,147.8,143.2,4.6,1.3126491646778042,3.0303030303030303,0.6952520604742882,0.8087016295337832,-0.5243919796855798,-0.30632057639880766
399,400933,2008,1851,157.0,33,6.0,1.9122960561858424,4.248343949044585,46.9,44.5,2.4,1.7828200972447326,3.821656050955414,0.9322929320895242,0.8995637115998742,-0.10114476525207229,-0.15270263091575326
400,403699,3329,3137,192.0,35,4.0,1.1331080650302856,2.618177083333334,107.7,102.3,5.4,1.1157156518967166,2.083333333333333,0.9846507021966134,0.7957190316099382,-0.022316065324432487,-0.3296689898212149
401,403862,182,172,10.0,3,1.0,2.8136046511627897,3.022,289.6,274.5,15.1,1.744186046511628,10.0,0.619911559284209,3.309066843150232,-0.6898656891995982,1.7264244343846205
402,404118,6,6,0.0,1,0.0,1.0016666666666667,0.0,121.3,118.1,3.2,16.666666666666664,0.0,16.638935108153074,0.0,4.0564911988382635,0.0
403,404327,281,270,11.0,10,0.0,1.2972962962962962,2.5609090909090906,34.77777777777778,33.77777777777778,1.0,3.7037037037037033,0.0,2.854940474491107,0.0,1.5134606657100973,0.0
404,404994,813,753,60.0,9,1.0,1.7491235059760937,2.9208333333333325,174.2,166.5,7.7,1.1952191235059761,1.6666666666666667,0.6833246019634202,0.5706134094151214,-0.5493570253092921,-0.8094144442358981
405,405148,884,834,50.0,3,0.0,2.1939688249400486,3.8949999999999996,147.2,141.3,5.9,0.3597122302158274,0.0,0.1639550325997256,0.0,-2.6086279089524536,0.0
406,405150,454,436,18.0,6,2.0,1.5604587155963308,2.6600000000000006,231.6,219.3,12.3,1.3761467889908259,11.11111111111111,0.8818860603210064,4.177109440267334,-0.18133582326369216,2.062504942605947
407,405819,941,889,52.0,17,3.0,1.3502699662542157,2.825192307692308,42.5,40.1,2.4,1.9122609673790776,5.769230769230769,1.4162063995868035,2.0420665713702264,0.5020315408167244,1.030029898840683
408,407685,505,474,31.0,14,0.0,2.193333333333333,2.2783870967741935,41.8,39.7,2.1,2.9535864978902953,0.0,1.3466199838405604,0.0,0.42934277969470935,0.0
409,409339,982,908,74.0,6,1.0,1.5620374449339196,3.1536486486486477,90.2,84.8,5.4,0.6607929515418502,1.3513513513513513,0.4230327215810146,0.42850409221408076,-1.2411588347646625,-1.2226191127461572
410,409482,813,766,47.0,12,2.0,1.4565796344647508,3.2410638297872336,277.6,264.8,12.8,1.5665796344647518,4.25531914893617,1.0755193862369377,1.3129390139828006,0.10503352957345596,0.39279990460248365
411,409909,1139,1080,59.0,26,1.0,1.6325370370370362,3.3211864406779648,91.4,87.8,3.6,2.4074074074074074,1.694915254237288,1.4746418321857602,0.51033426894616,0.5603645885918751,-0.9704855729401219
412,410167,41,35,6.0,3,1.0,2.128,3.038333333333334,175.1,163.7,11.4,8.571428571428571,16.666666666666664,4.027926960257787,5.485463521667579,2.0100375227118117,2.4556135335103146
413,410570,954,900,54.0,7,0.0,1.7692333333333343,2.7685185185185186,33.375,31.375,2.0,0.7777777777777778,0.0,0.43961288944991844,0.0,-1.1856944081614926,0.0
414,411337,3089,2950,139.0,11,1.0,1.6217864406779687,3.7081294964028784,230.9,211.0,19.9,0.3728813559322034,0.7194244604316548,0.22992013410614331,0.19401276604000542,-2.120795286494561,-2.365776510017957
415,412038,282,269,13.0,6,1.0,1.6872118959107802,2.9015384615384607,393.2,371.0,22.2,2.2304832713754648,7.6923076923076925,1.3219935662979778,2.6511134676564163,0.40271515574682415,1.4065984188743532
416,413747,1506,1410,96.0,27,5.0,1.4463971631205679,2.7059374999999997,181.8,169.4,12.4,1.9148936170212765,5.208333333333334,1.3239058163595527,1.9247796127343424,0.4048004914018286,0.9446932666816821
417,413823,333,320,13.0,1,0.0,1.561375,3.362307692307693,226.3,212.2,14.1,0.3125,0.0,0.2001441037547034,0.0,-2.3208889803317763,0.0
418,414405,826,775,51.0,3,0.0,1.250748387096774,2.3717647058823523,253.4,234.2,19.2,0.3870967741935484,0.0,0.3094921234254589,0.0,-1.692025401569402,0.0
419,414852,274,259,15.0,0,0.0,1.0639768339768334,1.2733333333333332,89.66666666666669,83.66666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0
420,415280,1193,1093,100.0,8,1.0,2.508764867337606,5.392400000000001,123.9,119.0,4.9,0.7319304666056725,1.0,0.29174932897654304,0.18544618351754316,-1.7771987571495185,-2.430927517404869
421,417036,282,274,8.0,3,0.0,1.7267883211678832,4.18625,924.5,861.8,62.7,1.094890510948905,0.0,0.6340617998900959,0.0,-0.6573046329929606,0.0
422,417920,41,38,3.0,0,1.0,1.4760526315789477,7.1866666666666665,487.6,452.1,35.5,0.0,33.33333333333333,0.0,4.638218923933209,0.0,2.213570916796944
423,418021,272,234,38.0,1,0.0,1.2097008547008552,1.978684210526316,53.33333333333334,51.66666666666666,1.6666666666666667,0.4273504273504274,0.0,0.3532695093086515,0.0,-1.5011588592944678,0.0
424,418127,397,370,27.0,5,2.0,1.4807567567567574,2.1322222222222225,117.6,109.8,7.8,1.3513513513513513,7.4074074074074066,0.9126086004234499,3.474031613687684,-0.13193184508166736,1.7966108826329128
