,surgid,total_year_avg,total_year_count,num_of_years,Year_avg_Firstop,Year_sum_Firstop,Year_avg_reop,Year_sum_reop,Mortality,Mortality_reop,Complics,Complics_reop,firstop/total,reop/total,mortalty_rate,mortalty_reop_rate,Complics_reop_rate
156,156261.0,77.22222222222223,695.0,9,73.22222222222223,659.0,4.0,36.0,6,0.0,261,19.0,94.82014388489208,5.179856115107913,0.8633093525179856,0.0,52.77777777777778
157,156315.0,96.1,961.0,10,92.2,922.0,3.9,39.0,8,0.0,313,20.0,95.9417273673257,4.0582726326742975,0.8324661810613945,0.0,51.28205128205128
158,156684.0,112.7,1127.0,10,107.2,1072.0,5.5,55.0,15,0.0,446,26.0,95.11978704525288,4.880212954747116,1.3309671694764862,0.0,47.27272727272727
159,156986.0,56.8,568.0,10,54.2,542.0,2.6,26.0,4,0.0,235,13.0,95.4225352112676,4.577464788732395,0.7042253521126761,0.0,50.0
160,157025.0,39.5,395.0,10,36.8,368.0,2.7,27.0,6,1.0,162,14.0,93.16455696202532,6.8354430379746836,1.5189873417721518,3.7037037037037033,51.85185185185185
161,157153.0,6.8,68.0,10,5.0,50.0,1.8,18.0,0,0.0,33,7.0,73.52941176470588,26.47058823529412,0.0,0.0,38.88888888888889
162,157614.0,26.5,53.0,2,23.5,47.0,3.0,6.0,1,1.0,32,5.0,88.67924528301887,11.320754716981133,1.8867924528301887,16.666666666666664,83.33333333333334
163,157991.0,16.75,134.0,8,15.875,127.0,0.875,7.0,2,0.0,65,3.0,94.77611940298507,5.223880597014925,1.4925373134328357,0.0,42.857142857142854
164,158378.0,147.1,1471.0,10,136.0,1360.0,11.1,111.0,10,4.0,532,52.0,92.45411284840245,7.545887151597553,0.6798096532970768,3.6036036036036037,46.846846846846844
165,158901.0,81.0,810.0,10,78.8,788.0,2.2,22.0,11,0.0,268,6.0,97.28395061728395,2.7160493827160495,1.3580246913580247,0.0,27.27272727272727
166,159174.0,81.0,810.0,10,76.3,763.0,4.7,47.0,12,3.0,215,12.0,94.19753086419753,5.802469135802469,1.4814814814814816,6.382978723404255,25.53191489361702
167,159310.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0
168,159364.0,72.5,725.0,10,67.9,679.0,4.6,46.0,6,1.0,280,15.0,93.65517241379311,6.344827586206897,0.8275862068965517,2.1739130434782608,32.608695652173914
169,159465.0,25.3,253.0,10,23.8,238.0,1.5,15.0,10,2.0,108,11.0,94.0711462450593,5.928853754940711,3.9525691699604746,13.333333333333334,73.33333333333333
170,159470.0,19.4,194.0,10,17.8,178.0,1.6,16.0,2,0.0,91,12.0,91.75257731958763,8.24742268041237,1.0309278350515463,0.0,75.0
171,159796.0,105.9,1059.0,10,101.1,1011.0,4.8,48.0,19,0.0,436,28.0,95.46742209631728,4.53257790368272,1.794145420207743,0.0,58.333333333333336
172,159805.0,70.8,708.0,10,65.4,654.0,5.4,54.0,4,0.0,279,18.0,92.37288135593221,7.627118644067797,0.5649717514124294,0.0,33.33333333333333
173,160148.0,51.7,517.0,10,49.3,493.0,2.4,24.0,8,0.0,246,13.0,95.35783365570599,4.642166344294004,1.5473887814313347,0.0,54.166666666666664
174,160261.0,34.0,272.0,8,31.125,249.0,2.875,23.0,0,0.0,133,10.0,91.54411764705883,8.455882352941178,0.0,0.0,43.47826086956522
175,160357.0,74.33333333333333,446.0,6,68.16666666666667,409.0,6.166666666666667,37.0,5,0.0,149,8.0,91.70403587443946,8.295964125560538,1.1210762331838564,0.0,21.62162162162162
176,160527.0,23.1,231.0,10,22.1,221.0,1.0,10.0,2,0.0,83,5.0,95.67099567099568,4.329004329004329,0.8658008658008658,0.0,50.0
177,160703.0,7.833333333333333,47.0,6,7.5,45.0,0.3333333333333333,2.0,1,0.0,23,2.0,95.74468085106383,4.25531914893617,2.127659574468085,0.0,100.0
178,161031.0,21.0,21.0,1,20.0,20.0,1.0,1.0,0,0.0,3,0.0,95.23809523809523,4.761904761904762,0.0,0.0,0.0
179,161525.0,31.5,63.0,2,26.0,52.0,5.5,11.0,1,0.0,26,4.0,82.53968253968253,17.46031746031746,1.5873015873015872,0.0,36.36363636363637
180,161659.0,32.5,325.0,10,30.6,306.0,1.9,19.0,7,0.0,119,8.0,94.15384615384616,5.846153846153846,2.1538461538461537,0.0,42.10526315789473
181,162228.0,31.8,318.0,10,26.3,263.0,5.5,55.0,7,3.0,180,32.0,82.70440251572327,17.29559748427673,2.20125786163522,5.454545454545454,58.18181818181818
182,162497.0,23.0,23.0,1,23.0,23.0,0.0,0.0,0,0.0,4,0.0,100.0,0.0,0.0,0.0,0.0
183,162626.0,15.0,45.0,3,15.0,45.0,0.0,0.0,1,0.0,13,0.0,100.0,0.0,2.2222222222222223,0.0,0.0
184,162627.0,106.1,1061.0,10,100.3,1003.0,5.8,58.0,11,0.0,415,27.0,94.53345900094251,5.466540999057493,1.0367577756833177,0.0,46.55172413793103
185,162964.0,40.3,403.0,10,38.7,387.0,1.6,16.0,7,1.0,187,9.0,96.02977667493796,3.970223325062035,1.7369727047146404,6.25,56.25
186,163262.0,64.6,646.0,10,61.4,614.0,3.2,32.0,4,0.0,285,19.0,95.04643962848297,4.953560371517028,0.6191950464396285,0.0,59.375
187,163571.0,45.9,459.0,10,40.9,409.0,5.0,50.0,4,1.0,163,19.0,89.10675381263616,10.893246187363834,0.8714596949891068,2.0,38.0
188,163677.0,52.42857142857143,367.0,7,50.42857142857143,353.0,2.0,14.0,10,0.0,110,2.0,96.18528610354224,3.8147138964577656,2.7247956403269753,0.0,14.285714285714285
189,163826.0,7.5,30.0,4,7.5,30.0,0.0,0.0,2,0.0,12,0.0,100.0,0.0,6.666666666666667,0.0,0.0
190,164406.0,147.7,1477.0,10,137.5,1375.0,10.2,102.0,9,0.0,537,39.0,93.0941096817874,6.9058903182125935,0.6093432633716994,0.0,38.23529411764706
191,164853.0,78.7,787.0,10,74.8,748.0,3.9,39.0,13,0.0,244,13.0,95.04447268106735,4.955527318932655,1.6518424396442184,0.0,33.33333333333333
192,164969.0,31.0,310.0,10,28.8,288.0,2.2,22.0,1,0.0,99,6.0,92.90322580645162,7.096774193548387,0.3225806451612903,0.0,27.27272727272727
193,166299.0,47.666666666666664,143.0,3,46.333333333333336,139.0,1.3333333333333333,4.0,2,0.0,65,3.0,97.2027972027972,2.797202797202797,1.3986013986013985,0.0,75.0
194,166635.0,159.875,1279.0,8,155.375,1243.0,4.5,36.0,37,3.0,465,18.0,97.18530101641907,2.8146989835809224,2.8928850664581707,8.333333333333332,50.0
195,166929.0,12.11111111111111,109.0,9,11.444444444444445,103.0,0.6666666666666666,6.0,0,0.0,36,3.0,94.4954128440367,5.5045871559633035,0.0,0.0,50.0
196,167163.0,5.777777777777778,52.0,9,5.777777777777778,52.0,0.0,0.0,2,0.0,25,0.0,100.0,0.0,3.8461538461538463,0.0,0.0
197,167243.0,76.0,760.0,10,69.0,690.0,7.0,70.0,8,2.0,224,10.0,90.78947368421053,9.210526315789473,1.0526315789473684,2.857142857142857,14.285714285714285
198,167441.0,10.0,10.0,1,9.0,9.0,1.0,1.0,0,0.0,8,1.0,90.0,10.0,0.0,0.0,100.0
199,167760.0,121.8,1218.0,10,116.1,1161.0,5.7,57.0,12,0.0,448,24.0,95.32019704433498,4.679802955665025,0.9852216748768473,0.0,42.10526315789473
200,169028.0,72.3,723.0,10,68.4,684.0,3.9,39.0,5,0.0,289,17.0,94.6058091286307,5.394190871369295,0.6915629322268326,0.0,43.58974358974359
201,169516.0,95.33333333333333,858.0,9,84.33333333333333,759.0,11.0,99.0,11,2.0,234,35.0,88.46153846153845,11.538461538461538,1.282051282051282,2.0202020202020203,35.35353535353536
202,169827.0,104.5,1045.0,10,99.7,997.0,4.8,48.0,9,2.0,348,20.0,95.40669856459331,4.5933014354066986,0.8612440191387559,4.166666666666666,41.66666666666667
203,169840.0,32.8,328.0,10,30.4,304.0,2.4,24.0,4,1.0,133,10.0,92.6829268292683,7.317073170731707,1.2195121951219512,4.166666666666666,41.66666666666667
204,169870.0,110.6,1106.0,10,105.0,1050.0,5.6,56.0,6,1.0,404,27.0,94.9367088607595,5.063291139240507,0.5424954792043399,1.7857142857142856,48.214285714285715
205,169933.0,8.5,17.0,2,8.5,17.0,0.0,0.0,1,0.0,8,0.0,100.0,0.0,5.88235294117647,0.0,0.0
206,170794.0,79.6,796.0,10,75.1,751.0,4.5,45.0,11,2.0,352,18.0,94.34673366834171,5.653266331658291,1.3819095477386936,4.444444444444445,40.0
207,170888.0,5.0,5.0,1,4.0,4.0,1.0,1.0,0,0.0,2,0.0,80.0,20.0,0.0,0.0,0.0
208,171047.0,7.888888888888889,71.0,9,6.777777777777778,61.0,1.1111111111111112,10.0,0,0.0,27,6.0,85.91549295774648,14.084507042253522,0.0,0.0,60.0
209,171645.0,154.0,1540.0,10,146.0,1460.0,8.0,80.0,8,0.0,453,30.0,94.8051948051948,5.194805194805195,0.5194805194805194,0.0,37.5
210,172406.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0
211,172674.0,57.5,575.0,10,54.4,544.0,3.1,31.0,8,0.0,247,12.0,94.6086956521739,5.391304347826087,1.391304347826087,0.0,38.70967741935484
212,173037.0,96.0,960.0,10,88.1,881.0,7.9,79.0,13,2.0,452,43.0,91.77083333333333,8.229166666666666,1.3541666666666667,2.5316455696202533,54.43037974683544
213,173604.0,111.5,1115.0,10,103.7,1037.0,7.8,78.0,10,0.0,451,38.0,93.00448430493273,6.995515695067264,0.8968609865470852,0.0,48.717948717948715
214,173626.0,132.0,1320.0,10,125.2,1252.0,6.8,68.0,9,1.0,525,30.0,94.84848484848484,5.151515151515151,0.6818181818181818,1.4705882352941175,44.11764705882353
215,173938.0,53.0,106.0,2,48.5,97.0,4.5,9.0,1,0.0,40,2.0,91.50943396226415,8.49056603773585,0.9433962264150944,0.0,22.22222222222222
216,173988.0,85.9,859.0,10,80.3,803.0,5.6,56.0,19,2.0,469,29.0,93.48079161816065,6.519208381839348,2.211874272409779,3.571428571428571,51.78571428571429
217,174212.0,15.0,135.0,9,14.0,126.0,1.0,9.0,4,1.0,86,6.0,93.33333333333333,6.666666666666667,2.9629629629629632,11.11111111111111,66.66666666666666
218,174277.0,58.875,471.0,8,55.0,440.0,3.875,31.0,4,1.0,199,17.0,93.41825902335457,6.581740976645436,0.8492569002123143,3.225806451612903,54.83870967741935
219,174646.0,59.333333333333336,534.0,9,55.111111111111114,496.0,4.222222222222222,38.0,9,2.0,126,10.0,92.88389513108615,7.116104868913857,1.6853932584269662,5.263157894736842,26.31578947368421
220,174891.0,47.2,472.0,10,45.2,452.0,2.0,20.0,9,1.0,202,10.0,95.76271186440678,4.23728813559322,1.9067796610169492,5.0,50.0
221,175063.0,69.9,699.0,10,67.4,674.0,2.5,25.0,9,0.0,276,12.0,96.42346208869814,3.5765379113018603,1.2875536480686696,0.0,48.0
222,176486.0,38.0,76.0,2,34.5,69.0,3.5,7.0,1,0.0,26,2.0,90.78947368421053,9.210526315789473,1.3157894736842104,0.0,28.57142857142857
223,176872.0,29.0,116.0,4,26.5,106.0,2.5,10.0,5,0.0,70,8.0,91.37931034482759,8.620689655172415,4.310344827586207,0.0,80.0
224,177037.0,47.0,376.0,8,44.5,356.0,2.5,20.0,10,0.0,147,9.0,94.68085106382979,5.319148936170213,2.6595744680851063,0.0,45.0
225,177242.0,57.7,577.0,10,54.6,546.0,3.1,31.0,7,0.0,170,9.0,94.62738301559793,5.37261698440208,1.2131715771230502,0.0,29.03225806451613
226,177997.0,5.222222222222222,47.0,9,4.777777777777778,43.0,0.4444444444444444,4.0,0,0.0,18,2.0,91.48936170212765,8.51063829787234,0.0,0.0,50.0
227,178285.0,108.0,1080.0,10,101.6,1016.0,6.4,64.0,22,2.0,527,32.0,94.07407407407408,5.9259259259259265,2.037037037037037,3.125,50.0
228,178336.0,24.333333333333332,73.0,3,24.0,72.0,0.3333333333333333,1.0,0,0.0,30,1.0,98.63013698630137,1.36986301369863,0.0,0.0,100.0
229,178519.0,34.5,345.0,10,32.4,324.0,2.1,21.0,9,0.0,196,9.0,93.91304347826087,6.086956521739131,2.608695652173913,0.0,42.857142857142854
230,178717.0,15.25,61.0,4,14.75,59.0,0.5,2.0,1,0.0,16,1.0,96.72131147540983,3.278688524590164,1.639344262295082,0.0,50.0
231,179041.0,95.5,955.0,10,88.6,886.0,6.9,69.0,14,0.0,506,42.0,92.77486910994764,7.225130890052355,1.4659685863874345,0.0,60.86956521739131
232,179236.0,50.5,505.0,10,45.1,451.0,5.4,54.0,10,2.0,206,24.0,89.3069306930693,10.693069306930694,1.9801980198019802,3.7037037037037033,44.44444444444444
233,179700.0,182.5,1825.0,10,172.8,1728.0,9.7,97.0,15,0.0,385,25.0,94.68493150684931,5.315068493150685,0.821917808219178,0.0,25.773195876288657
234,179880.0,98.9,989.0,10,92.3,923.0,6.6,66.0,13,2.0,354,29.0,93.32659251769464,6.673407482305358,1.314459049544995,3.0303030303030303,43.93939393939394
235,180812.0,8.428571428571429,59.0,7,6.857142857142857,48.0,1.5714285714285714,11.0,0,0.0,28,4.0,81.35593220338984,18.64406779661017,0.0,0.0,36.36363636363637
236,181639.0,52.9,529.0,10,50.0,500.0,2.9,29.0,4,0.0,232,14.0,94.5179584120983,5.482041587901701,0.7561436672967864,0.0,48.275862068965516
237,181868.0,25.8,258.0,10,24.1,241.0,1.7,17.0,7,1.0,124,9.0,93.4108527131783,6.5891472868217065,2.7131782945736433,5.88235294117647,52.94117647058824
238,182285.0,93.6,936.0,10,89.8,898.0,3.8,38.0,14,0.0,387,21.0,95.94017094017094,4.05982905982906,1.4957264957264957,0.0,55.26315789473685
239,182353.0,74.6,746.0,10,67.0,670.0,7.6,76.0,6,1.0,261,28.0,89.81233243967829,10.187667560321715,0.8042895442359249,1.3157894736842104,36.84210526315789
240,182497.0,82.8,828.0,10,75.7,757.0,7.1,71.0,11,1.0,285,24.0,91.42512077294685,8.57487922705314,1.328502415458937,1.4084507042253522,33.80281690140845
241,182640.0,21.75,87.0,4,21.25,85.0,0.5,2.0,3,0.0,16,1.0,97.70114942528735,2.2988505747126435,3.4482758620689653,0.0,50.0
242,183347.0,16.333333333333332,147.0,9,15.444444444444445,139.0,0.8888888888888888,8.0,2,0.0,88,4.0,94.5578231292517,5.442176870748299,1.3605442176870748,0.0,50.0
243,183690.0,41.3,413.0,10,38.9,389.0,2.4,24.0,2,0.0,133,8.0,94.18886198547214,5.811138014527845,0.48426150121065376,0.0,33.33333333333333
244,183886.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0,0.0,1,0.0,100.0,0.0,0.0,0.0,0.0
245,185104.0,17.75,71.0,4,16.0,64.0,1.75,7.0,1,0.0,25,1.0,90.14084507042254,9.859154929577464,1.4084507042253522,0.0,14.285714285714285
246,185818.0,49.6,496.0,10,47.3,473.0,2.3,23.0,6,1.0,170,7.0,95.36290322580645,4.637096774193548,1.2096774193548387,4.3478260869565215,30.434782608695656
247,185982.0,20.1,201.0,10,18.6,186.0,1.5,15.0,7,1.0,95,7.0,92.53731343283582,7.462686567164178,3.482587064676617,6.666666666666667,46.666666666666664
248,186142.0,11.666666666666666,105.0,9,11.555555555555555,104.0,0.1111111111111111,1.0,0,0.0,25,0.0,99.04761904761905,0.9523809523809524,0.0,0.0,0.0
249,186377.0,63.625,509.0,8,61.75,494.0,1.875,15.0,15,0.0,231,7.0,97.05304518664047,2.9469548133595285,2.9469548133595285,0.0,46.666666666666664
250,186940.0,130.4,1304.0,10,118.6,1186.0,11.8,118.0,20,2.0,459,43.0,90.95092024539878,9.049079754601227,1.5337423312883436,1.694915254237288,36.440677966101696
251,187373.0,45.0,270.0,6,43.166666666666664,259.0,1.8333333333333333,11.0,3,0.0,112,6.0,95.92592592592592,4.074074074074074,1.1111111111111112,0.0,54.54545454545454
252,188953.0,67.9,679.0,10,64.3,643.0,3.6,36.0,5,1.0,204,6.0,94.6980854197349,5.3019145802650955,0.7363770250368188,2.7777777777777777,16.666666666666664
253,188997.0,12.0,12.0,1,11.0,11.0,1.0,1.0,0,0.0,4,0.0,91.66666666666666,8.333333333333332,0.0,0.0,0.0
254,189085.0,121.7,1217.0,10,116.5,1165.0,5.2,52.0,17,0.0,492,25.0,95.72719802793756,4.272801972062449,1.3968775677896468,0.0,48.07692307692308
255,189195.0,109.1,1091.0,10,105.4,1054.0,3.7,37.0,12,1.0,314,16.0,96.60861594867094,3.3913840513290556,1.0999083409715857,2.7027027027027026,43.24324324324324
256,189481.0,11.9,119.0,10,10.8,108.0,1.1,11.0,5,2.0,48,4.0,90.75630252100841,9.243697478991598,4.201680672268908,18.181818181818183,36.36363636363637
257,189825.0,64.4,644.0,10,61.4,614.0,3.0,30.0,10,0.0,196,4.0,95.34161490683229,4.658385093167702,1.5527950310559007,0.0,13.333333333333334
258,190613.0,31.9,319.0,10,30.0,300.0,1.9,19.0,10,1.0,179,10.0,94.04388714733543,5.956112852664576,3.1347962382445136,5.263157894736842,52.63157894736842
259,190641.0,64.5,645.0,10,61.5,615.0,3.0,30.0,10,0.0,200,13.0,95.34883720930233,4.651162790697675,1.550387596899225,0.0,43.333333333333336
260,192517.0,19.75,79.0,4,19.0,76.0,0.75,3.0,0,0.0,25,1.0,96.20253164556962,3.79746835443038,0.0,0.0,33.33333333333333
261,192615.0,17.8,178.0,10,17.4,174.0,0.4,4.0,2,0.0,55,2.0,97.75280898876404,2.247191011235955,1.1235955056179776,0.0,50.0
262,193144.0,5.75,23.0,4,5.75,23.0,0.0,0.0,0,0.0,11,0.0,100.0,0.0,0.0,0.0,0.0
263,193614.0,47.5,475.0,10,42.9,429.0,4.6,46.0,7,2.0,175,20.0,90.31578947368422,9.68421052631579,1.4736842105263157,4.3478260869565215,43.47826086956522
264,193713.0,76.1,761.0,10,68.2,682.0,7.9,79.0,8,3.0,252,31.0,89.61892247043363,10.38107752956636,1.0512483574244416,3.79746835443038,39.24050632911392
265,193823.0,87.5,875.0,10,82.7,827.0,4.8,48.0,13,2.0,347,18.0,94.51428571428572,5.485714285714286,1.4857142857142858,4.166666666666666,37.5
266,193976.0,85.6,856.0,10,80.2,802.0,5.4,54.0,19,2.0,341,25.0,93.69158878504673,6.308411214953271,2.219626168224299,3.7037037037037033,46.2962962962963
267,194220.0,73.4,734.0,10,67.9,679.0,5.5,55.0,7,0.0,330,22.0,92.50681198910081,7.493188010899182,0.9536784741144414,0.0,40.0
268,194267.0,29.142857142857142,204.0,7,26.857142857142858,188.0,2.2857142857142856,16.0,2,0.0,74,6.0,92.15686274509804,7.8431372549019605,0.9803921568627451,0.0,37.5
269,194309.0,71.2,712.0,10,66.3,663.0,4.9,49.0,10,1.0,292,16.0,93.1179775280899,6.882022471910113,1.4044943820224718,2.0408163265306123,32.6530612244898
270,194977.0,22.333333333333332,201.0,9,21.666666666666668,195.0,0.6666666666666666,6.0,7,0.0,92,6.0,97.01492537313433,2.9850746268656714,3.482587064676617,0.0,100.0
271,194978.0,48.0,48.0,1,44.0,44.0,4.0,4.0,2,0.0,25,3.0,91.66666666666666,8.333333333333332,4.166666666666666,0.0,75.0
272,195213.0,14.0,14.0,1,14.0,14.0,0.0,0.0,2,0.0,7,0.0,100.0,0.0,14.285714285714285,0.0,0.0
273,195982.0,87.6,876.0,10,81.4,814.0,6.2,62.0,14,2.0,314,31.0,92.92237442922374,7.077625570776255,1.5981735159817352,3.225806451612903,50.0
274,196522.0,70.55555555555556,635.0,9,68.33333333333333,615.0,2.2222222222222223,20.0,3,1.0,198,10.0,96.8503937007874,3.149606299212598,0.47244094488188976,5.0,50.0
275,196752.0,24.0,216.0,9,23.0,207.0,1.0,9.0,6,0.0,129,4.0,95.83333333333334,4.166666666666666,2.7777777777777777,0.0,44.44444444444444
276,196911.0,79.8,798.0,10,73.6,736.0,6.2,62.0,7,2.0,296,23.0,92.23057644110276,7.769423558897243,0.8771929824561403,3.225806451612903,37.096774193548384
277,197488.0,38.3,383.0,10,37.4,374.0,0.9,9.0,7,0.0,149,3.0,97.65013054830287,2.3498694516971277,1.8276762402088773,0.0,33.33333333333333
278,197783.0,4.166666666666667,25.0,6,3.1666666666666665,19.0,1.0,6.0,0,0.0,17,5.0,76.0,24.0,0.0,0.0,83.33333333333334
279,197934.0,62.2,622.0,10,52.9,529.0,9.3,93.0,7,1.0,315,57.0,85.04823151125403,14.951768488745982,1.1254019292604502,1.0752688172043012,61.29032258064516
280,198081.0,34.4,344.0,10,33.0,330.0,1.4,14.0,3,0.0,127,7.0,95.93023255813954,4.069767441860465,0.872093023255814,0.0,50.0
281,198196.0,2.0,8.0,4,1.75,7.0,0.25,1.0,0,0.0,2,0.0,87.5,12.5,0.0,0.0,0.0
282,198412.0,44.0,176.0,4,41.0,164.0,3.0,12.0,6,1.0,98,4.0,93.18181818181817,6.8181818181818175,3.4090909090909087,8.333333333333332,33.33333333333333
283,198556.0,73.9,739.0,10,68.7,687.0,5.2,52.0,9,2.0,341,31.0,92.96346414073072,7.036535859269283,1.2178619756427604,3.8461538461538463,59.61538461538461
284,198638.0,19.0,95.0,5,16.8,84.0,2.2,11.0,2,1.0,38,8.0,88.42105263157895,11.578947368421053,2.1052631578947367,9.090909090909092,72.72727272727273
285,198880.0,139.6,1396.0,10,129.4,1294.0,10.2,102.0,35,4.0,560,47.0,92.69340974212035,7.306590257879657,2.5071633237822346,3.9215686274509802,46.07843137254902
286,199020.0,55.77777777777778,502.0,9,53.0,477.0,2.7777777777777777,25.0,2,0.0,208,16.0,95.0199203187251,4.9800796812749,0.398406374501992,0.0,64.0
287,199226.0,80.3,803.0,10,73.6,736.0,6.7,67.0,2,0.0,217,22.0,91.65628891656289,8.34371108343711,0.24906600249066002,0.0,32.83582089552239
288,199674.0,106.5,1065.0,10,101.3,1013.0,5.2,52.0,20,1.0,488,27.0,95.11737089201878,4.882629107981221,1.8779342723004695,1.9230769230769231,51.92307692307693
289,200003.0,44.8,448.0,10,41.3,413.0,3.5,35.0,8,0.0,196,17.0,92.1875,7.8125,1.7857142857142856,0.0,48.57142857142857
290,200130.0,39.2,392.0,10,36.7,367.0,2.5,25.0,4,1.0,119,11.0,93.62244897959184,6.377551020408164,1.0204081632653061,4.0,44.0
291,200741.0,59.1,591.0,10,55.7,557.0,3.4,34.0,11,1.0,255,21.0,94.24703891708968,5.752961082910321,1.8612521150592216,2.941176470588235,61.76470588235294
292,200992.0,85.9,859.0,10,80.6,806.0,5.3,53.0,7,1.0,358,27.0,93.83003492433062,6.169965075669383,0.8149010477299184,1.8867924528301887,50.943396226415096
293,201259.0,13.571428571428571,95.0,7,12.428571428571429,87.0,1.1428571428571428,8.0,0,0.0,27,3.0,91.57894736842105,8.421052631578947,0.0,0.0,37.5
294,201503.0,152.5,1525.0,10,146.4,1464.0,6.1,61.0,12,3.0,517,27.0,96.0,4.0,0.7868852459016393,4.918032786885246,44.26229508196721
295,201902.0,16.333333333333332,98.0,6,15.333333333333334,92.0,1.0,6.0,2,0.0,35,3.0,93.87755102040816,6.122448979591836,2.0408163265306123,0.0,50.0
296,202640.0,60.6,606.0,10,57.2,572.0,3.4,34.0,4,2.0,218,11.0,94.38943894389439,5.6105610561056105,0.6600660066006601,5.88235294117647,32.35294117647059
297,203328.0,174.7,1747.0,10,165.1,1651.0,9.6,96.0,14,0.0,506,29.0,94.50486548368632,5.495134516313681,0.8013737836290785,0.0,30.208333333333332
298,203981.0,50.1,501.0,10,47.9,479.0,2.2,22.0,11,1.0,214,9.0,95.60878243512974,4.39121756487026,2.19560878243513,4.545454545454546,40.909090909090914
299,204434.0,44.875,359.0,8,39.75,318.0,5.125,41.0,2,1.0,150,19.0,88.57938718662952,11.420612813370473,0.5571030640668524,2.4390243902439024,46.34146341463415
300,204500.0,176.1,1761.0,10,167.2,1672.0,8.9,89.0,10,0.0,849,55.0,94.94605337876206,5.053946621237933,0.5678591709256104,0.0,61.79775280898876
301,204850.0,14.666666666666666,44.0,3,13.333333333333334,40.0,1.3333333333333333,4.0,2,0.0,22,2.0,90.9090909090909,9.090909090909092,4.545454545454546,0.0,50.0
302,205339.0,53.9,539.0,10,51.7,517.0,2.2,22.0,8,3.0,215,11.0,95.91836734693877,4.081632653061225,1.4842300556586272,13.636363636363635,50.0
303,205374.0,91.55555555555556,824.0,9,84.44444444444444,760.0,7.111111111111111,64.0,3,0.0,293,23.0,92.23300970873787,7.766990291262135,0.3640776699029126,0.0,35.9375
304,205732.0,77.77777777777777,700.0,9,73.77777777777777,664.0,4.0,36.0,6,1.0,237,16.0,94.85714285714286,5.142857142857142,0.8571428571428572,2.7777777777777777,44.44444444444444
305,205810.0,21.2,212.0,10,20.2,202.0,1.0,10.0,9,0.0,89,3.0,95.28301886792453,4.716981132075472,4.245283018867925,0.0,30.0
306,206046.0,16.625,133.0,8,15.125,121.0,1.5,12.0,1,0.0,54,6.0,90.97744360902256,9.022556390977442,0.7518796992481203,0.0,50.0
307,206745.0,35.0,35.0,1,33.0,33.0,2.0,2.0,1,0.0,17,1.0,94.28571428571428,5.714285714285714,2.857142857142857,0.0,50.0
308,206840.0,5.5,55.0,10,4.9,49.0,0.6,6.0,0,0.0,16,1.0,89.0909090909091,10.909090909090908,0.0,0.0,16.666666666666664
309,206985.0,90.33333333333333,271.0,3,87.33333333333333,262.0,3.0,9.0,5,0.0,131,3.0,96.6789667896679,3.3210332103321036,1.8450184501845017,0.0,33.33333333333333
310,207793.0,20.1,201.0,10,19.0,190.0,1.1,11.0,1,0.0,84,10.0,94.5273631840796,5.472636815920398,0.4975124378109453,0.0,90.9090909090909
311,207845.0,108.0,1080.0,10,97.3,973.0,10.7,107.0,11,3.0,430,33.0,90.0925925925926,9.907407407407408,1.0185185185185186,2.803738317757009,30.8411214953271
312,207928.0,85.7,857.0,10,81.0,810.0,4.7,47.0,20,2.0,311,12.0,94.51575262543757,5.484247374562427,2.3337222870478413,4.25531914893617,25.53191489361702
313,208018.0,11.75,94.0,8,11.5,92.0,0.25,2.0,1,0.0,39,1.0,97.87234042553192,2.127659574468085,1.0638297872340425,0.0,50.0
314,208209.0,104.9,1049.0,10,99.4,994.0,5.5,55.0,7,0.0,387,20.0,94.75691134413728,5.243088655862726,0.667302192564347,0.0,36.36363636363637
315,208741.0,63.4,634.0,10,59.8,598.0,3.6,36.0,5,1.0,177,6.0,94.3217665615142,5.678233438485805,0.7886435331230284,2.7777777777777777,16.666666666666664
316,208857.0,41.0,410.0,10,37.5,375.0,3.5,35.0,8,1.0,156,15.0,91.46341463414635,8.536585365853659,1.951219512195122,2.857142857142857,42.857142857142854
317,209456.0,24.333333333333332,219.0,9,22.444444444444443,202.0,1.8888888888888888,17.0,1,0.0,147,11.0,92.23744292237443,7.76255707762557,0.45662100456621,0.0,64.70588235294117
318,209764.0,72.7,727.0,10,68.2,682.0,4.5,45.0,14,2.0,266,18.0,93.8101788170564,6.189821182943604,1.925722145804677,4.444444444444445,40.0
319,209870.0,73.8,738.0,10,69.3,693.0,4.5,45.0,2,0.0,252,12.0,93.90243902439023,6.097560975609756,0.27100271002710025,0.0,26.666666666666668
320,210036.0,74.6,746.0,10,71.4,714.0,3.2,32.0,10,2.0,226,10.0,95.71045576407506,4.289544235924933,1.3404825737265416,6.25,31.25
321,210048.0,45.625,365.0,8,44.0,352.0,1.625,13.0,10,0.0,148,8.0,96.43835616438356,3.5616438356164384,2.73972602739726,0.0,61.53846153846154
322,210424.0,116.6,1166.0,10,107.1,1071.0,9.5,95.0,12,2.0,324,22.0,91.852487135506,8.147512864493997,1.0291595197255576,2.1052631578947367,23.157894736842106
